Sentencing.court,Aggravating.72,Mitigating.36,disorder,affray,GBH,intent,common,custody
52,under influence drugs/alcohol,,,,grievous bodily harm,,,immediate custody
52,under influence drugs/alcohol,,,,grievous bodily harm,,,immediate custody
52,,genuine remorse,,,,grievous bodily harm with intent,,immediate custody
52,under influence drugs/alcohol,,,,,grievous bodily harm with intent,,immediate custody
52,,,,,,grievous bodily harm with intent,,immediate custody
52,,,,,grievous bodily harm,,,immediate custody
52,,genuine remorse,,,grievous bodily harm,,,
52,,genuine remorse,,,grievous bodily harm,,,immediate custody
52,,,,,grievous bodily harm,,,immediate custody
52,under influence drugs/alcohol,genuine remorse,,,grievous bodily harm,,,immediate custody
52,under influence drugs/alcohol,,,,grievous bodily harm,,,immediate custody
52,,,,,grievous bodily harm,,,
53,,,,,,,,
53,,,,,,,,immediate custody
53,,genuine remorse,,,,,,immediate custody
53,under influence drugs/alcohol,genuine remorse,,,,,,
53,,,,,,,,immediate custody
53,,genuine remorse,,,,,,
53,,,,,,,,
53,,,,,,,,
53,under influence drugs/alcohol,genuine remorse,,affray,,,,immediate custody
53,under influence drugs/alcohol,genuine remorse,,affray,,,,immediate custody
53,under influence drugs/alcohol,genuine remorse,,affray,,,,immediate custody
53,,,,affray,,,,immediate custody
53,,,,affray,,,,immediate custody
53,,,,affray,,,,immediate custody
53,under influence drugs/alcohol,,,affray,,,,immediate custody
53,under influence drugs/alcohol,genuine remorse,,,,,,
53,under influence drugs/alcohol,,,,,,,
53,,,,,,,,
53,,,,,,,,immediate custody
53,under influence drugs/alcohol,genuine remorse,,,,,,
53,,,,,,,,immediate custody
53,,,,,grievous bodily harm,,,immediate custody
53,under influence drugs/alcohol,,,,grievous bodily harm,,,immediate custody
53,,genuine remorse,,,grievous bodily harm,,,
53,,,,,grievous bodily harm,,,
53,,,,,grievous bodily harm,,,
53,,genuine remorse,,,grievous bodily harm,,,
53,,genuine remorse,,,,grievous bodily harm with intent,,immediate custody
53,,genuine remorse,,,grievous bodily harm,,,
53,,,,,,grievous bodily harm with intent,,immediate custody
53,under influence drugs/alcohol,genuine remorse,,,,grievous bodily harm with intent,,immediate custody
53,under influence drugs/alcohol,,,,,,common assault,
53,,,,,,,common assault,
59,under influence drugs/alcohol,,,,,,,immediate custody
59,,,,,,,,immediate custody
59,under influence drugs/alcohol,,,,,,,
59,under influence drugs/alcohol,,,,,,,
59,,genuine remorse,,,,,,
59,,genuine remorse,,,,,,
59,,,,,,,,
59,under influence drugs/alcohol,genuine remorse,,,,,,
59,,genuine remorse,,,,,,
59,,,,affray,,,,
59,,,,affray,,,,
59,,,,affray,,,,
59,,,,,,,common assault,
59,under influence drugs/alcohol,genuine remorse,,,,,,
59,,,,,,,,
59,,genuine remorse,,,,,,immediate custody
59,,,,,,,,immediate custody
59,,genuine remorse,,,,,,immediate custody
59,,,,,,,,
59,under influence drugs/alcohol,genuine remorse,,,,,,
59,,,,,,,,immediate custody
59,,,,,,,,immediate custody
59,,,,,,,,
59,,,,,,,,
59,,,,,,,common assault,
59,,,,,,,common assault,
59,,,,,,,common assault,
59,,,,,,,common assault,
59,,,,,,,common assault,
59,,,,,,grievous bodily harm with intent,,immediate custody
59,,,,,,grievous bodily harm with intent,,immediate custody
59,,,,,,grievous bodily harm with intent,,immediate custody
59,under influence drugs/alcohol,,,,,grievous bodily harm with intent,,immediate custody
59,,,,,,grievous bodily harm with intent,,immediate custody
59,,,,,,grievous bodily harm with intent,,immediate custody
59,,,,,grievous bodily harm,,,immediate custody
59,,genuine remorse,,,grievous bodily harm,,,
59,under influence drugs/alcohol,,,,,grievous bodily harm with intent,,immediate custody
59,,,,,,grievous bodily harm with intent,,immediate custody
59,,,,,grievous bodily harm,,,
59,under influence drugs/alcohol,,,,,grievous bodily harm with intent,,immediate custody
59,,genuine remorse,,,,grievous bodily harm with intent,,immediate custody
59,,,,,,grievous bodily harm with intent,,immediate custody
59,,,,,,grievous bodily harm with intent,,immediate custody
59,,genuine remorse,,,grievous bodily harm,,,
59,,genuine remorse,,,grievous bodily harm,,,
59,,,,,,grievous bodily harm with intent,,immediate custody
59,under influence drugs/alcohol,genuine remorse,,,grievous bodily harm,,,
59,under influence drugs/alcohol,,,,grievous bodily harm,,,immediate custody
59,,,,,grievous bodily harm,,,
59,,genuine remorse,,,grievous bodily harm,,,
59,,,,,grievous bodily harm,,,immediate custody
59,,genuine remorse,,,grievous bodily harm,,,
59,under influence drugs/alcohol,,,,grievous bodily harm,,,immediate custody
54,,genuine remorse,,,,,,
54,,,,,,,,
54,,genuine remorse,,,,,,
54,,,,,,,,immediate custody
54,,,,,,,,
54,,,,,,,,
54,,genuine remorse,,,,,,
54,,,,,,,,immediate custody
54,under influence drugs/alcohol,,,,,,,immediate custody
54,under influence drugs/alcohol,,,,,,,immediate custody
54,,genuine remorse,,,,,,
54,,,,,,,,immediate custody
54,,,,,,,,immediate custody
54,,genuine remorse,,,,,,
54,under influence drugs/alcohol,,,,,,,immediate custody
54,under influence drugs/alcohol,,,,,,,immediate custody
54,under influence drugs/alcohol,,,,,,,immediate custody
54,under influence drugs/alcohol,,,,,,,immediate custody
54,,genuine remorse,,,,,,
54,under influence drugs/alcohol,,,,,,,immediate custody
54,,genuine remorse,,,,,,immediate custody
54,under influence drugs/alcohol,,,,,,,
54,,,,,,,,immediate custody
54,,,,,,,,
54,under influence drugs/alcohol,,,,,,,
54,,,,,,,,
54,,genuine remorse,,,,,,immediate custody
54,under influence drugs/alcohol,,,,,,,immediate custody
54,,,,,,,,immediate custody
54,,,,,,,,
54,,,,,,,,immediate custody
54,under influence drugs/alcohol,,,,,,,immediate custody
54,,,,,,,,
54,under influence drugs/alcohol,,,,,,,immediate custody
54,,,,,,,,
54,,,,,,,,
54,,,,,,,,immediate custody
54,under influence drugs/alcohol,,,,,,,immediate custody
54,under influence drugs/alcohol,,,,,,,immediate custody
54,,genuine remorse,,,,,,
54,,,,,,,,
54,,,,,,,,immediate custody
54,,,,,,,,
54,under influence drugs/alcohol,,,,,,,immediate custody
54,,,,,,,common assault,immediate custody
54,under influence drugs/alcohol,genuine remorse,,,,,common assault,
54,,,,affray,,,,
54,,,,affray,,,,
54,,,,affray,,,,
54,,,,affray,,,,
54,,,,affray,,,,immediate custody
54,,,,affray,,,,
54,,,,affray,,,,immediate custody
54,under influence drugs/alcohol,,,affray,,,,immediate custody
54,under influence drugs/alcohol,,,affray,,,,immediate custody
54,,,,affray,,,,immediate custody
54,,,,affray,,,,immediate custody
54,,genuine remorse,,affray,,,,
54,,,,affray,,,,
54,,,,affray,,,,
54,,,,affray,,,,immediate custody
54,,,,affray,,,,
54,under influence drugs/alcohol,,,affray,,,,
54,,,,affray,,,,
54,,,,affray,,,,
54,,,,affray,,,,immediate custody
54,,,,affray,,,,
54,,,,affray,,,,immediate custody
54,,,,affray,,,,
54,,genuine remorse,,affray,,,,immediate custody
54,,genuine remorse,,affray,,,,
54,,,,affray,,,,
54,under influence drugs/alcohol,,,affray,,,,immediate custody
54,,,,affray,,,,
54,,,,affray,,,,immediate custody
54,,genuine remorse,,affray,,,,
54,,,,affray,,,,immediate custody
54,under influence drugs/alcohol,,,affray,,,,
54,under influence drugs/alcohol,,,affray,,,,
54,,,,affray,,,,
54,,,,affray,,,,
54,under influence drugs/alcohol,,,affray,,,,
54,,,,affray,,,,immediate custody
54,,,,affray,,,,
54,,,,affray,,,,
54,,,,affray,,,,
54,,,,affray,,,,immediate custody
54,,,,,,,,
54,,,,affray,,,,
54,,,,affray,,,,immediate custody
54,,,,,,,,
54,,,,,,,,
54,,,,,,,,
54,,,,,,,,immediate custody
54,,,,affray,,,,
54,under influence drugs/alcohol,,,,,,,immediate custody
54,,genuine remorse,,,,,,
54,under influence drugs/alcohol,genuine remorse,,,,,,
54,under influence drugs/alcohol,,,,,,,immediate custody
54,,,,,,,,
54,,,,,,,,
54,,,,,,,,
54,,,,,,,,immediate custody
54,under influence drugs/alcohol,,,,,,,immediate custody
54,,,,,,,,immediate custody
54,,genuine remorse,,,,,,
54,under influence drugs/alcohol,,,,,,,
54,,,,,,,,
54,,,,,,,,
54,,,,,,,,immediate custody
54,,genuine remorse,,,,,,immediate custody
54,,,,,,,,immediate custody
54,,,,,,,,
54,,,,,,,,
54,,,,,,,,immediate custody
54,,,,,,,,immediate custody
54,,,,,,,,
54,,,,,,,,immediate custody
54,,,,,,,,
54,,,,,,,,immediate custody
54,,genuine remorse,,,,,,immediate custody
54,,,,,,,,
54,under influence drugs/alcohol,genuine remorse,,,,,,immediate custody
54,,,,,,,,immediate custody
54,,,,,,,,immediate custody
54,under influence drugs/alcohol,,,,,,,immediate custody
54,,,,,,,,
54,,,,,,,,
54,,,,,,,,immediate custody
54,,genuine remorse,,,grievous bodily harm,,,immediate custody
54,under influence drugs/alcohol,genuine remorse,,,grievous bodily harm,,,immediate custody
54,,genuine remorse,,,grievous bodily harm,,,
54,,,,,grievous bodily harm,,,immediate custody
54,,genuine remorse,,,grievous bodily harm,,,immediate custody
54,,genuine remorse,,,grievous bodily harm,,,
54,,genuine remorse,,,grievous bodily harm,,,immediate custody
54,,,,,grievous bodily harm,,,immediate custody
54,,genuine remorse,,,grievous bodily harm,,,
54,,,,,grievous bodily harm,,,
54,,,,,grievous bodily harm,,,immediate custody
54,,,,,grievous bodily harm,,,immediate custody
54,,,,,grievous bodily harm,,,
54,,,,,grievous bodily harm,,,immediate custody
54,under influence drugs/alcohol,,,,grievous bodily harm,,,immediate custody
54,,genuine remorse,,,grievous bodily harm,,,immediate custody
54,,,,,grievous bodily harm,,,immediate custody
54,,genuine remorse,,,grievous bodily harm,,,
54,,genuine remorse,,,grievous bodily harm,,,immediate custody
54,,,,,grievous bodily harm,,,immediate custody
54,,,,,grievous bodily harm,,,immediate custody
54,,,,,grievous bodily harm,,,immediate custody
54,,,,,grievous bodily harm,,,immediate custody
54,,,,,grievous bodily harm,,,immediate custody
54,,,,,grievous bodily harm,,,immediate custody
54,,genuine remorse,,,grievous bodily harm,,,
54,,,,,grievous bodily harm,,,
54,,,,,grievous bodily harm,,,
54,,,,,grievous bodily harm,,,immediate custody
54,,,,,grievous bodily harm,,,
54,under influence drugs/alcohol,,,,grievous bodily harm,,,immediate custody
54,,genuine remorse,,,grievous bodily harm,,,immediate custody
54,,genuine remorse,,,grievous bodily harm,,,
54,,,,,grievous bodily harm,,,immediate custody
54,,genuine remorse,,,grievous bodily harm,,,immediate custody
54,under influence drugs/alcohol,,,,grievous bodily harm,,,immediate custody
54,under influence drugs/alcohol,,,,grievous bodily harm,,,immediate custody
54,,,,,grievous bodily harm,,,immediate custody
54,,,,,,grievous bodily harm with intent,,immediate custody
54,,,,,,grievous bodily harm with intent,,immediate custody
54,,,,,grievous bodily harm,,,immediate custody
54,,genuine remorse,,,grievous bodily harm,,,
54,,,,,,grievous bodily harm with intent,,immediate custody
54,,,,,,grievous bodily harm with intent,,immediate custody
54,,,,,,grievous bodily harm with intent,,immediate custody
54,under influence drugs/alcohol,genuine remorse,,,,grievous bodily harm with intent,,immediate custody
54,under influence drugs/alcohol,genuine remorse,,,grievous bodily harm,,,
54,,genuine remorse,,,grievous bodily harm,,,
54,,genuine remorse,,,grievous bodily harm,,,
54,,genuine remorse,,,grievous bodily harm,,,immediate custody
54,under influence drugs/alcohol,genuine remorse,,,grievous bodily harm,,,immediate custody
54,under influence drugs/alcohol,,,,grievous bodily harm,,,
54,,genuine remorse,,,,grievous bodily harm with intent,,immediate custody
54,,,,,,grievous bodily harm with intent,,immediate custody
54,,,,,,grievous bodily harm with intent,,immediate custody
54,under influence drugs/alcohol,,,,,grievous bodily harm with intent,,immediate custody
54,,genuine remorse,,,,grievous bodily harm with intent,,immediate custody
54,,,,,,grievous bodily harm with intent,,immediate custody
54,,,,,,grievous bodily harm with intent,,immediate custody
54,,,,,,grievous bodily harm with intent,,immediate custody
54,,,,,,grievous bodily harm with intent,,immediate custody
54,under influence drugs/alcohol,,,,,grievous bodily harm with intent,,immediate custody
54,,,,,,,common assault,
54,,,,,,,common assault,
54,,,,,,,common assault,
54,under influence drugs/alcohol,genuine remorse,,,,,common assault,
54,,,,,,,common assault,immediate custody
54,,,,,,,common assault,
54,,,,,,,common assault,immediate custody
54,,,,,,,common assault,immediate custody
54,,,,,,,common assault,
54,,,,,,,common assault,immediate custody
54,,,,,,,common assault,
54,,,,,,,common assault,immediate custody
54,,,violent disorder,,,,,immediate custody
54,,,violent disorder,,,,,
54,under influence drugs/alcohol,,violent disorder,,,,,
54,,,violent disorder,,,,,immediate custody
55,,,,,,,,immediate custody
55,,,,,,,,immediate custody
55,under influence drugs/alcohol,,,,,,,
55,under influence drugs/alcohol,genuine remorse,,,,,,
55,,,,affray,,,,
55,,,,affray,,,,immediate custody
55,,,,affray,,,,immediate custody
55,,,,affray,,,,
55,under influence drugs/alcohol,genuine remorse,,affray,,,,immediate custody
55,,,,affray,,,,
55,,genuine remorse,,affray,,,,immediate custody
55,,genuine remorse,,affray,,,,immediate custody
55,,,,,,,,immediate custody
55,under influence drugs/alcohol,,,,,,,
55,under influence drugs/alcohol,,,,,,,immediate custody
55,,,,,,,,
55,,genuine remorse,,,,,,
55,under influence drugs/alcohol,,,,,,,
55,,,,,,,,
55,,,,,,,,
55,under influence drugs/alcohol,,,,,,,immediate custody
55,,,,,,,,immediate custody
55,,genuine remorse,,,,,,
55,,,,,,,,immediate custody
55,under influence drugs/alcohol,genuine remorse,,,,,common assault,
55,,,,,,grievous bodily harm with intent,,immediate custody
55,,,,,,grievous bodily harm with intent,,immediate custody
55,under influence drugs/alcohol,,,,grievous bodily harm,,,immediate custody
55,,genuine remorse,,,grievous bodily harm,,,
55,,,,,grievous bodily harm,,,
55,,,,,,grievous bodily harm with intent,,immediate custody
55,,,,,grievous bodily harm,,,
55,,,,,grievous bodily harm,,,immediate custody
55,,genuine remorse,,,grievous bodily harm,,,
55,under influence drugs/alcohol,genuine remorse,,,grievous bodily harm,,,
55,under influence drugs/alcohol,genuine remorse,,,grievous bodily harm,,,
55,,genuine remorse,,,grievous bodily harm,,,
55,under influence drugs/alcohol,,,,grievous bodily harm,,,immediate custody
55,,genuine remorse,,,grievous bodily harm,,,immediate custody
55,under influence drugs/alcohol,,,,grievous bodily harm,,,immediate custody
56,under influence drugs/alcohol,,,,,,,immediate custody
56,,genuine remorse,,,,,,
56,under influence drugs/alcohol,genuine remorse,,,,,,
56,,,,,,,,immediate custody
56,under influence drugs/alcohol,genuine remorse,,,,,,
56,,,,,,,,immediate custody
56,,genuine remorse,,,,,,immediate custody
56,,,,,,,,immediate custody
56,under influence drugs/alcohol,,,,,,,immediate custody
56,,,,,,,,
56,,,,,,,,
56,,genuine remorse,,,,,,
56,under influence drugs/alcohol,genuine remorse,,,,,,immediate custody
56,,,,,,,,
56,,genuine remorse,,,,,,immediate custody
56,under influence drugs/alcohol,genuine remorse,,,,,,immediate custody
56,,,,,,,,immediate custody
56,,,,,,,,immediate custody
56,,,,,,,,immediate custody
56,,,,,,,,
56,,,,,,,common assault,
56,,,,,,,common assault,immediate custody
56,,,,,,,common assault,
56,,,,affray,,,,immediate custody
56,,,,affray,,,,immediate custody
56,,,,affray,,,,immediate custody
56,,genuine remorse,,affray,,,,
56,,,,affray,,,,
56,,,,affray,,,,immediate custody
56,,,,affray,,,,
56,,genuine remorse,,affray,,,,immediate custody
56,,genuine remorse,,affray,,,,
56,,,,affray,,,,
56,,,,affray,,,,immediate custody
56,,genuine remorse,,affray,,,,immediate custody
56,,genuine remorse,,affray,,,,
56,,,,affray,,,,
56,,,,affray,,,,
56,,,,affray,,,,
56,,genuine remorse,,affray,,,,
56,,,,affray,,,,immediate custody
56,,,,affray,,,,
56,,,,affray,,,,
56,,,,affray,,,,immediate custody
56,,genuine remorse,,affray,,,,
56,,,,,,,,immediate custody
56,,,,,,,,immediate custody
56,,genuine remorse,,,,,,
56,under influence drugs/alcohol,,,,,,,immediate custody
56,under influence drugs/alcohol,,,,,,,
56,,,,,,,,immediate custody
56,,genuine remorse,,,,,,
56,,,,,,,,immediate custody
56,,,,,,,,
56,,,,,,,,
56,,genuine remorse,,,,,,
56,,,,,,,,immediate custody
56,,,,,,,,
56,,,,,,,,immediate custody
56,,,,,,,,immediate custody
56,,,,,,,,immediate custody
56,,,,,,,,
56,,genuine remorse,,,,,,
56,,genuine remorse,,,,,,
56,under influence drugs/alcohol,genuine remorse,,,,,,
56,,,,,,,,immediate custody
56,,,,,,,,immediate custody
56,,,,,,,,
56,,,,,,,,immediate custody
56,,,,,grievous bodily harm,,,immediate custody
56,,genuine remorse,,,grievous bodily harm,,,
56,,genuine remorse,,,grievous bodily harm,,,immediate custody
56,under influence drugs/alcohol,genuine remorse,,,grievous bodily harm,,,immediate custody
56,,genuine remorse,,,grievous bodily harm,,,
56,,genuine remorse,,,grievous bodily harm,,,
56,,genuine remorse,,,grievous bodily harm,,,immediate custody
56,under influence drugs/alcohol,,,,grievous bodily harm,,,
56,under influence drugs/alcohol,,,,grievous bodily harm,,,immediate custody
56,,genuine remorse,,,grievous bodily harm,,,immediate custody
56,,genuine remorse,,,grievous bodily harm,,,
56,,,,,grievous bodily harm,,,immediate custody
56,,,,,grievous bodily harm,,,
56,under influence drugs/alcohol,,,,grievous bodily harm,,,immediate custody
56,,,,,grievous bodily harm,,,immediate custody
56,,,,,grievous bodily harm,,,
56,,genuine remorse,,,grievous bodily harm,,,immediate custody
