UNIQUE_ID,MONTH,AGE,GENDER,OFFENCE,OUTCOME,LENGTH,SERIOUSNESS,PREV_CONVICTIONS,APO_GREATER_HARM_1,APO_GREATER_HARM_2,APO_GREATER_HARM_3,APO_LESSER_HARM_1,APO_HIGHER_CULP_STAT_1,APO_HIGHER_CULP_STAT_2,APO_HIGHER_CULP_STAT_3,APO_HIGHER_CULP_STAT_4,APO_HIGHER_CULP_OTHER_1,APO_HIGHER_CULP_OTHER_2,APO_HIGHER_CULP_OTHER_3,APO_HIGHER_CULP_OTHER_4,APO_HIGHER_CULP_OTHER_5,APO_HIGHER_CULP_OTHER_6,APO_HIGHER_CULP_OTHER_7,APO_LOWER_CULP_1,APO_LOWER_CULP_2,APO_LOWER_CULP_3,APO_LOWER_CULP_4,APO_LOWER_CULP_5,APO_INCREASING_SER_STAT_1,APO_INCREASING_SER_STAT_2,APO_INCREASING_SER_STAT_NONE,APO_INCREASING_SER_OTHER_1,APO_INCREASING_SER_OTHER_2,APO_INCREASING_SER_OTHER_3,APO_INCREASING_SER_OTHER_4,APO_INCREASING_SER_OTHER_5,APO_INCREASING_SER_OTHER_6,APO_INCREASING_SER_OTHER_7,APO_INCREASING_SER_OTHER_8,APO_INCREASING_SER_OTHER_9,APO_INCREASING_SER_OTHER_10,APO_INCREASING_SER_OTHER_11,APO_INCREASING_SER_OTHER_12,APO_INCREASING_SER_OTHER_13,APO_INCREASING_SER_OTHER_14,APO_INCREASING_SER_OTHER_15,APO_INCREASING_SER_OTHER_16,APO_INCREASING_SER_OTHER_17,APO_INCREASING_SER_OTHER_18,APO_INCREASING_SER_OTHER_NONE,APO_REDUCING_SER_1,APO_REDUCING_SER_2,APO_REDUCING_SER_3,APO_REDUCING_SER_4,APO_REDUCING_SER_5,APO_REDUCING_SER_6,APO_REDUCING_SER_7,APO_REDUCING_SER_8,APO_REDUCING_SER_9,APO_REDUCING_SER_10,APO_REDUCING_SER_11,APO_REDUCING_SER_NONE,GUILT_IND_POLICE,GP_STAGE,GP_DISCOUNT,GP_FIRST_OPP,APO_SECTION29_OFFENCE
sc-apo-131234-000816,January,18 to 24,Male,S.47,SSO,-,2,None,-,-,-,Injury/ fear of injury which is less serious in context of t,-,-,-,-,-,-,-,-,-,-,-,-,-,Lack of premeditation,-,Excessive self defence,-,-,None stated,Location,-,-,-,Presence of others,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No previous relevant convictions,-,Remorse,Good character/exemplary conduct,Determination/demonstration to address addiction/behaviour,-,Isolated incident,-,Lapse of time not fault of offender,-,-,-,No,After the PCMH but before the day of trial,20%,No,Not Answered
sc-apo-131234-000857,January,25 to 34,Male,Affray,CO,-,3,None,-,-,-,None stated,-,-,-,-,-,Threatened/actual use of weapon/equivalent,-,-,-,-,-,-,-,Lack of premeditation,-,Excessive self defence,-,-,None stated,-,-,-,-,Presence of others,-,-,-,-,-,-,Offender was under the influence of alcohol/drugs,-,-,-,-,-,-,-,-,-,-,-,-,-,Isolated incident,Age/lack of maturity affecting responsibility,Lapse of time not fault of offender,-,-,-,Yes,After the PCMH but before the day of trial,11-20%,No,Not Asked
sc-apo-131234-000878,January,35 to 44,Male,S.47,Immediate custody,Over 12 months and up to 18 months,1,None,-,-,-,None stated,-,-,-,-,-,Threatened/actual use of weapon/equivalent,-,-,-,-,-,-,-,-,-,-,-,-,None stated,Location,Timing,-,-,Presence of others,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No previous relevant convictions,-,Remorse,Good character/exemplary conduct,-,-,-,-,-,-,-,-,No,"On, or after, the day of trial",1-10%,No,Not Answered
sc-apo-131234-000902,January,18 to 24,Male,Affray,CO,-,No existing guideline,1 to 3,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Previous relevant convictions,-,-,Location,Timing,-,Offence against those in public sector/service to public,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Age/lack of maturity affecting responsibility,-,-,-,-,No,"On, or after, the day of trial",1-10%,No,Not Asked
sc-apo-131234-000837,January,18 to 24,Male,S.47,SSO,-,2,1 to 3,-,-,-,Injury/ fear of injury which is less serious in context of t,-,-,-,-,-,Threatened/actual use of weapon/equivalent,-,-,-,-,-,-,-,-,-,Excessive self defence,Previous relevant convictions,-,-,Location,Timing,-,Offence against those in public sector/service to public,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Remorse,-,-,-,-,Age/lack of maturity affecting responsibility,-,-,-,-,No,"On, or after, the day of trial",1-10%,No,Not Answered
sc-apo-131234-000827,January,25 to 34,Female,Affray,Immediate custody,Over 6 months to less than 12,No existing guideline,None,-,Victim particularly vulnerable,Sustained or repeated assault on same person,None stated,-,-,-,-,Significant degree of premeditation,-,-,-,Targeting of vulnerable victim(s),-,-,-,-,-,-,-,-,Offence committed on bail,-,Location,Timing,-,-,Presence of others,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,Not Answered,Not Answered,Not Answered,Not Asked
sc-apo-131234-000901,January,45 to 54,Female,Affray,SSO,-,No existing guideline,None,-,Victim particularly vulnerable,-,None stated,-,-,-,-,Significant degree of premeditation,-,-,-,-,Leading role in group or gang,-,-,-,-,-,-,-,-,None stated,Location,Timing,-,-,Presence of others,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No previous relevant convictions,-,Remorse,-,-,-,-,-,-,-,Sole/primary carer for dependent relatives,-,No,"Up to, or at, the PCMH",30%,Yes,Not Asked
sc-apo-131234-000860,January,18 to 24,Male,S.47,Immediate custody,12 months,1,None,-,-,Sustained or repeated assault on same person,None stated,-,-,-,-,-,-,-,Deliberately causes more harm than necessary,-,-,-,-,-,-,-,-,-,-,None stated,Location,-,-,-,Presence of others,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,Not Asked,Not Asked,Not Asked,Not Answered
sc-apo-131234-000842,January,Over 54,Male,Harassment,CO,-,Not answered,1 to 3,-,Victim particularly vulnerable,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Previous relevant convictions,-,-,-,-,On going effect on victim,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"On, or after, the day of trial",10%,No,Not Answered
sc-apo-131234-000909,January,35 to 44,Male,S.47,Immediate custody,12 months,1,1 to 3,-,-,Sustained or repeated assault on same person,None stated,-,-,-,-,-,-,-,Deliberately causes more harm than necessary,-,-,-,-,-,-,-,-,Previous relevant convictions,-,-,Location,-,-,-,Presence of others,-,-,-,On licence,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,Not Asked,Not Asked,Not Asked,Not Answered
sc-apo-131234-000906,January,25 to 34,Female,S.4 POA,Discharge,-,No existing guideline,None,-,-,-,Injury/ fear of injury which is less serious in context of t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,Not Answered,Not Answered,Not Answered,No
sc-apo-131234-000907,January,35 to 44,Male,S.20,CO,-,2,None,Injury/fear of injury which is serious in context of the offence,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,Lack of premeditation,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,Single blow,-,-,-,-,-,-,-,-,-,-,Don't know,"Up to, or at, the PCMH",33%,Yes,Not Answered
sc-apo-131234-000908,January,25 to 34,Male,Common assault,Immediate custody,Over 3 months and up to 6 months,1,10 or more,Injury/fear of injury which is serious in context of the offence,Victim particularly vulnerable,-,None stated,-,-,-,-,-,-,-,-,Targeting of vulnerable victim(s),-,-,-,-,-,-,-,Previous relevant convictions,-,-,Location,Timing,On going effect on victim,-,-,-,Victim compelled to leave home (domestic violence in particular),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,After the PCMH but before the day of trial,11-20%,No,Not Answered
sc-apo-131234-000820,January,25 to 34,Male,S.20,Immediate custody,Over 12 months and up to 18 months,2,None,Injury/fear of injury which is serious in context of the offence,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,Lack of premeditation,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,Remorse,-,-,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",33%,Yes,No
sc-apo-131234-000849,January,25 to 34,Male,S.47,CO,-,3,None,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,Lack of premeditation,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered
sc-apo-131234-000846,January,35 to 44,Male,S.20,Immediate custody,Over 18 months and up to 3 years,2,None,-,-,-,Injury/ fear of injury which is less serious in context of t,-,-,-,-,-,Threatened/actual use of weapon/equivalent,-,-,-,-,-,-,-,-,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,After the PCMH but before the day of trial,15%,No,Not Answered
sc-apo-131234-000852,January,25 to 34,Male,S.47,SSO,-,2,None,-,-,Sustained or repeated assault on same person,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,Lack of premeditation,-,-,-,-,None stated,Location,-,-,-,Presence of others,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No previous relevant convictions,-,Remorse,-,Determination/demonstration to address addiction/behaviour,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",11-20%,No,Not Answered
sc-apo-131234-000862,January,25 to 34,Male,Cruelty/neglect of a child,Immediate custody,Over 6 months to less than 12,3,1 to 3,-,Victim particularly vulnerable,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Previous relevant convictions,-,-,Location,Timing,-,-,-,-,-,Failure to comply with current court orders,-,-,-,-,Abuse of power/trust,-,-,-,-,-,-,-,-,Remorse,-,-,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",25%,No,Not Asked
sc-apo-131234-000815,January,25 to 34,Male,S.47,Immediate custody,Over 12 months and up to 18 months,1,4 to 9,Injury/fear of injury which is serious in context of the offence,Victim particularly vulnerable,Sustained or repeated assault on same person,None stated,-,-,-,-,Significant degree of premeditation,-,-,-,-,-,-,-,-,-,-,-,Previous relevant convictions,-,-,-,-,-,-,-,-,-,-,On licence,-,-,Offender was under the influence of alcohol/drugs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Yes,Not Answered,Not Answered,Yes,Not Answered
sc-apo-131234-000853,January,25 to 34,Male,Harassment,Immediate custody,12 months,No existing guideline,None,Injury/fear of injury which is serious in context of the offence,Victim particularly vulnerable,Sustained or repeated assault on same person,None stated,-,-,-,-,-,-,-,-,Targeting of vulnerable victim(s),-,-,-,-,-,-,-,-,Offence committed on bail,-,-,-,On going effect on victim,-,-,-,-,Failure to comply with current court orders,-,-,-,-,-,-,-,-,-,-,-,No previous relevant convictions,-,-,Good character/exemplary conduct,-,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",30%,No,Not Answered
sc-apo-131234-017515,January,35 to 44,Male,S.20,SSO,-,3,4 to 9,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,Lack of premeditation,-,-,Previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,Remorse,-,Determination/demonstration to address addiction/behaviour,-,Isolated incident,-,-,Mental disorder/learning disability where not linked to the,-,-,Yes,"Up to, or at, the PCMH",Not Answered,Not Answered,Not Answered
sc-apo-131234-000856,January,45 to 54,Female,Harassment,Immediate custody,12 months,No existing guideline,4 to 9,-,Victim particularly vulnerable,-,None stated,-,-,-,-,-,-,-,-,Targeting of vulnerable victim(s),-,-,-,-,-,-,-,Previous relevant convictions,Offence committed on bail,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"On, or after, the day of trial",1-10%,Not Answered,No
sc-apo-131234-000877,January,18 to 24,Male,S.18,Immediate custody,Over 10 years and less than life,1,10 or more,Injury/fear of injury which is serious in context of the offence,-,Sustained or repeated assault on same person,None stated,-,-,-,-,Significant degree of premeditation,Threatened/actual use of weapon/equivalent,-,Deliberately causes more harm than necessary,-,Leading role in group or gang,-,-,-,-,-,-,Previous relevant convictions,-,-,Location,Timing,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,Not Asked,Not Asked,Not Asked,Not Answered
sc-apo-131234-000895,January,18 to 24,Male,S.18,Immediate custody,Over 5 years and up to 10 years,1,None,Injury/fear of injury which is serious in context of the offence,-,Sustained or repeated assault on same person,None stated,-,-,-,-,Significant degree of premeditation,Threatened/actual use of weapon/equivalent,-,Deliberately causes more harm than necessary,-,-,-,-,-,-,-,-,-,-,None stated,Location,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No previous relevant convictions,-,Remorse,Good character/exemplary conduct,-,-,-,Age/lack of maturity affecting responsibility,-,-,-,-,No,"On, or after, the day of trial",10%,No,Not Answered
sc-apo-131234-000834,January,18 to 24,Male,Affray,SSO,-,3,None,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,Lack of premeditation,-,-,Previous relevant convictions,-,-,Location,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,No,Not Answered,33%,Yes,Not Asked
sc-apo-131234-000866,January,35 to 44,Male,S.47,SSO,-,2,1 to 3,-,Victim particularly vulnerable,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,Lack of premeditation,-,-,Previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,-,-,Offender was under the influence of alcohol/drugs,-,-,-,-,-,-,-,-,Single blow,-,-,-,-,-,-,-,-,-,-,No,After the PCMH but before the day of trial,21-32%,No,Not Answered
sc-apo-131234-000869,January,25 to 34,Male,S.18,Immediate custody,Over 5 years and up to 10 years,1,1 to 3,Injury/fear of injury which is serious in context of the offence,-,-,None stated,-,-,-,-,Significant degree of premeditation,Threatened/actual use of weapon/equivalent,-,-,-,-,-,-,-,-,-,-,Previous relevant convictions,-,-,-,-,On going effect on victim,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Good character/exemplary conduct,-,-,Isolated incident,-,-,-,Sole/primary carer for dependent relatives,-,No,Not Asked,Not Asked,Not Asked,No
sc-apo-131234-000859,January,35 to 44,Male,S.18,Immediate custody,Over 5 years and up to 10 years,1,4 to 9,Injury/fear of injury which is serious in context of the offence,Victim particularly vulnerable,Sustained or repeated assault on same person,None stated,-,-,-,-,-,Threatened/actual use of weapon/equivalent,-,-,Targeting of vulnerable victim(s),-,-,-,-,-,-,-,Previous relevant convictions,-,-,Location,-,On going effect on victim,-,Presence of others,-,-,-,-,-,-,Offender was under the influence of alcohol/drugs,-,-,-,-,-,-,-,-,-,Remorse,-,-,-,-,-,-,-,-,-,No,"On, or after, the day of trial",5%,No,Not Answered
sc-apo-131234-000818,January,25 to 34,Female,S.47,CO,-,3,Not answered,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Previous relevant convictions,-,-,Location,-,-,-,Presence of others,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No previous relevant convictions,Single blow,Remorse,-,-,-,Isolated incident,-,-,-,-,-,No,"On, or after, the day of trial",10%,No,Not Answered
sc-apo-131234-000867,January,35 to 44,Male,S.20,Immediate custody,Over 12 months and up to 18 months,2,1 to 3,-,-,-,None stated,-,-,-,-,-,Threatened/actual use of weapon/equivalent,-,-,-,-,-,-,Greater degree of provocation,-,-,-,Previous relevant convictions,-,-,Location,-,On going effect on victim,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"On, or after, the day of trial",11-20%,No,Not Answered
sc-apo-131234-000826,January,25 to 34,Female,S.47,SSO,-,2,1 to 3,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,Subordinate role in group or gang,Greater degree of provocation,Lack of premeditation,-,-,Previous relevant convictions,-,-,Location,-,-,-,-,-,-,-,-,-,-,Offender was under the influence of alcohol/drugs,-,-,-,-,-,-,-,-,-,-,-,-,-,Isolated incident,-,-,-,-,-,No,"On, or after, the day of trial",11-20%,No,Not Answered
sc-apo-131234-015316,January,25 to 34,Female,S.18,Immediate custody,Over 5 years and up to 10 years,2,None,-,-,-,None stated,-,-,-,-,-,Threatened/actual use of weapon/equivalent,-,-,-,-,-,-,-,-,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,Not Asked,Not Asked,Not Asked,Not Answered
sc-apo-131234-000865,January,45 to 54,Male,S.20,Immediate custody,Up to 3 months,2,1 to 3,Injury/fear of injury which is serious in context of the offence,-,-,None stated,-,-,-,-,-,Threatened/actual use of weapon/equivalent,-,-,-,-,-,-,-,Lack of premeditation,-,Excessive self defence,Previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,-,-,Offender was under the influence of alcohol/drugs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"On, or after, the day of trial",21-32%,No,Not Answered
sc-apo-131234-000829,January,35 to 44,Male,Common assault,Immediate custody,Over 3 months and up to 6 months,1,None,-,-,Sustained or repeated assault on same person,None stated,-,-,-,-,-,-,-,-,-,Leading role in group or gang,-,-,-,-,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"On, or after, the day of trial",1-10%,No,Not Answered
sc-apo-131234-000845,January,25 to 34,Male,S.18,Immediate custody,Over 4 years and up to 5 years,2,1 to 3,-,Victim particularly vulnerable,Sustained or repeated assault on same person,None stated,-,-,-,-,-,Threatened/actual use of weapon/equivalent,-,-,-,-,-,-,-,-,-,-,Previous relevant convictions,Offence committed on bail,-,-,-,-,-,-,-,-,-,-,-,-,Offender was under the influence of alcohol/drugs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Don't know,"Up to, or at, the PCMH",33%,Yes,Not Answered
sc-apo-131234-015317,January,25 to 34,Male,S.18,Immediate custody,Over 5 years and up to 10 years,2,None,-,-,-,None stated,-,-,-,-,-,Threatened/actual use of weapon/equivalent,-,-,-,-,-,-,-,-,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,Not Asked,Not Asked,Not Asked,Not Answered
sc-apo-131234-000897,January,18 to 24,Male,S.18,Immediate custody,Over 5 years and up to 10 years,1,1 to 3,Injury/fear of injury which is serious in context of the offence,-,Sustained or repeated assault on same person,None stated,-,-,-,-,Significant degree of premeditation,Threatened/actual use of weapon/equivalent,-,Deliberately causes more harm than necessary,-,-,-,-,-,-,-,-,Previous relevant convictions,-,-,Location,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"On, or after, the day of trial",15%,No,Not Answered
sc-apo-131234-000900,January,18 to 24,Male,S.20,Immediate custody,Over 18 months and up to 3 years,1,None,-,-,-,None stated,-,-,-,-,-,Threatened/actual use of weapon/equivalent,-,-,-,-,-,-,-,-,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,Offender was under the influence of alcohol/drugs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Age/lack of maturity affecting responsibility,-,-,-,-,No,"On, or after, the day of trial",25%,Yes,Not Answered
sc-apo-131234-000874,January,18 to 24,Male,S.47,CO,-,2,1 to 3,-,-,-,Injury/ fear of injury which is less serious in context of t,-,-,-,-,-,-,-,-,-,Leading role in group or gang,-,-,-,-,-,-,Previous relevant convictions,-,-,Location,Timing,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Age/lack of maturity affecting responsibility,-,-,-,-,No,"On, or after, the day of trial",33%,Yes,Not Answered
sc-apo-131234-000836,January,25 to 34,Male,S.20,Immediate custody,Over 12 months and up to 18 months,2,None,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,None stated,Location,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",Not Answered,Yes,Not Answered
sc-apo-131234-000873,January,18 to 24,Male,S.47,SSO,-,2,1 to 3,-,-,Sustained or repeated assault on same person,Injury/ fear of injury which is less serious in context of t,-,-,-,-,-,-,-,-,-,-,-,-,-,Lack of premeditation,-,-,Previous relevant convictions,-,-,-,-,On going effect on victim,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Remorse,-,-,-,-,Age/lack of maturity affecting responsibility,-,-,-,-,Yes,"Up to, or at, the PCMH",33%,Yes,No
sc-apo-131234-000817,January,18 to 24,Male,Affray,Immediate custody,Over 12 months and up to 18 months,No existing guideline,4 to 9,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"On, or after, the day of trial",Not Answered,No,Not Asked
sc-apo-131234-000854,January,35 to 44,Male,Affray,CO,-,No existing guideline,10 or more,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Previous relevant convictions,-,-,-,-,-,Offence against those in public sector/service to public,Presence of others,-,-,-,-,-,-,Offender was under the influence of alcohol/drugs,-,-,-,-,-,-,-,-,-,Remorse,-,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33%,Yes,Not Asked
sc-apo-131234-001461,January,18 to 24,Male,S.47,SSO,-,1,None,-,-,Sustained or repeated assault on same person,None stated,-,-,-,-,-,Threatened/actual use of weapon/equivalent,-,-,-,-,-,-,-,-,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,Offender was under the influence of alcohol/drugs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",33%,Yes,Not Answered
sc-apo-131234-001457,January,45 to 54,Male,S.47,Fine,-,Not answered,1 to 3,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Don't know,"Up to, or at, the PCMH",Not Answered,Yes,Not Answered
sc-apo-131234-001414,January,25 to 34,Male,S.47,Immediate custody,Over 12 months and up to 18 months,1,10 or more,Injury/fear of injury which is serious in context of the offence,-,-,None stated,-,-,-,-,-,Threatened/actual use of weapon/equivalent,-,-,-,-,-,-,-,-,-,-,Previous relevant convictions,-,-,-,-,-,Offence against those in public sector/service to public,-,-,-,Failure to comply with current court orders,-,-,-,Offender was under the influence of alcohol/drugs,-,-,-,-,-,-,-,-,-,Remorse,-,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33% or more,Yes,Not Answered
sc-apo-131234-004546,January,18 to 24,Male,S.47,Fine,-,3,None,-,-,-,Injury/ fear of injury which is less serious in context of t,-,-,-,-,-,Threatened/actual use of weapon/equivalent,-,-,-,-,-,-,-,Lack of premeditation,-,Excessive self defence,-,-,None stated,-,-,-,-,Presence of others,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No previous relevant convictions,-,Remorse,Good character/exemplary conduct,-,-,-,-,Lapse of time not fault of offender,-,-,-,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered
sc-apo-131234-004548,January,35 to 44,Male,S.20,Immediate custody,Over 10 years and less than life,1,1 to 3,Injury/fear of injury which is serious in context of the offence,-,-,None stated,-,-,-,-,-,Threatened/actual use of weapon/equivalent,-,-,-,-,-,-,-,Lack of premeditation,-,-,Previous relevant convictions,-,-,-,-,On going effect on victim,-,-,-,-,-,-,-,-,Offender was under the influence of alcohol/drugs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sole/primary carer for dependent relatives,-,No,Not Asked,Not Asked,Not Asked,No
sc-apo-131234-004549,January,45 to 54,Male,Affray,Immediate custody,Over 6 months to less than 12,No existing guideline,1 to 3,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Previous relevant convictions,-,-,Location,Timing,-,-,Presence of others,-,-,-,-,-,-,-,-,-,Previous violence/threats,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"Up to, or at, the PCMH",21-32%,Not Answered,Not Asked
sc-apo-131234-004550,January,25 to 34,Male,Affray,Immediate custody,Over 6 months to less than 12,No existing guideline,1 to 3,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Previous relevant convictions,-,-,Location,Timing,-,-,Presence of others,-,-,-,-,-,-,-,-,-,Previous violence/threats,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"Up to, or at, the PCMH",21-32%,Not Answered,Not Asked
