UNIQUE_ID,MONTH,AGE,GENDER,OFFENCE,OUTCOME,LENGTH,SERIOUSNESS,PREV_CONVICTIONS,APO_GREATER_HARM_1,APO_GREATER_HARM_2,APO_GREATER_HARM_3,APO_LESSER_HARM_1,APO_HIGHER_CULP_STAT_1,APO_HIGHER_CULP_STAT_2,APO_HIGHER_CULP_STAT_3,APO_HIGHER_CULP_STAT_4,APO_HIGHER_CULP_OTHER_1,APO_HIGHER_CULP_OTHER_2,APO_HIGHER_CULP_OTHER_3,APO_HIGHER_CULP_OTHER_4,APO_HIGHER_CULP_OTHER_5,APO_HIGHER_CULP_OTHER_6,APO_HIGHER_CULP_OTHER_7,APO_LOWER_CULP_1,APO_LOWER_CULP_2,APO_LOWER_CULP_3,APO_LOWER_CULP_4,APO_LOWER_CULP_5,APO_INCREASING_SER_STAT_1,APO_INCREASING_SER_STAT_2,APO_INCREASING_SER_STAT_NONE,APO_INCREASING_SER_OTHER_1,APO_INCREASING_SER_OTHER_2,APO_INCREASING_SER_OTHER_3,APO_INCREASING_SER_OTHER_4,APO_INCREASING_SER_OTHER_5,APO_INCREASING_SER_OTHER_6,APO_INCREASING_SER_OTHER_7,APO_INCREASING_SER_OTHER_8,APO_INCREASING_SER_OTHER_9,APO_INCREASING_SER_OTHER_10,APO_INCREASING_SER_OTHER_11,APO_INCREASING_SER_OTHER_12,APO_INCREASING_SER_OTHER_13,APO_INCREASING_SER_OTHER_14,APO_INCREASING_SER_OTHER_15,APO_INCREASING_SER_OTHER_16,APO_INCREASING_SER_OTHER_17,APO_INCREASING_SER_OTHER_18,APO_INCREASING_SER_OTHER_NONE,APO_REDUCING_SER_1,APO_REDUCING_SER_2,APO_REDUCING_SER_3,APO_REDUCING_SER_4,APO_REDUCING_SER_5,APO_REDUCING_SER_6,APO_REDUCING_SER_7,APO_REDUCING_SER_8,APO_REDUCING_SER_9,APO_REDUCING_SER_10,APO_REDUCING_SER_11,APO_REDUCING_SER_NONE,GUILT_IND_POLICE,GP_STAGE,GP_DISCOUNT,GP_FIRST_OPP,APO_SECTION29_OFFENCE
sc-apo-141234-016506,September,18 to 24,Female,S.47,Immediate custody,Over 6 months to less than 12,1,None,-,Victim particularly vulnerable,Sustained or repeated assault on same person,None stated,-,-,-,-,-,-,-,-,Targeting of vulnerable victim(s),-,-,Subordinate role in group or gang,-,Lack of premeditation,-,-,-,-,None stated,Location,-,On going effect on victim,-,Presence of others,Gratuitous degradation,Victim compelled to leave home (domestic violence in particular),-,-,-,-,Offender was under the influence of alcohol/drugs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",20%,Not Answered,Not Answered
sc-apo-141234-016507,September,25 to 34,Male,S.47,Immediate custody,Over 18 months and up to 3 years,1,4 to 9,-,Victim particularly vulnerable,Sustained or repeated assault on same person,None stated,-,-,-,-,-,-,-,-,Targeting of vulnerable victim(s),-,-,Subordinate role in group or gang,-,Lack of premeditation,-,-,Previous relevant convictions,-,-,Location,-,On going effect on victim,-,Presence of others,Gratuitous degradation,Victim compelled to leave home (domestic violence in particular),-,-,-,-,Offender was under the influence of alcohol/drugs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",20%,Not Answered,Not Answered
sc-apo-141234-016508,September,18 to 24,Male,S.47,SSO,-,2,4 to 9,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,-,-,Offender was under the influence of alcohol/drugs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Age/lack of maturity affecting responsibility,-,-,-,-,Yes,"Up to, or at, the PCMH",33%,Yes,Not Answered
sc-apo-141234-016509,September,18 to 24,Male,S.47,SSO,-,2,4 to 9,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,Age/lack of maturity affecting responsibility,-,-,-,-,No,"Up to, or at, the PCMH",33%,Yes,Not Answered
sc-apo-141234-016510,September,25 to 34,Female,S.47,Immediate custody,Over 18 months and up to 3 years,1,1 to 3,Injury/fear of injury which is serious in context of the offence,-,Sustained or repeated assault on same person,None stated,-,-,-,-,-,Threatened/actual use of weapon/equivalent,-,-,-,-,-,-,-,-,-,-,Previous relevant convictions,-,-,Location,Timing,-,-,Presence of others,-,-,-,-,-,-,Offender was under the influence of alcohol/drugs,-,-,-,-,-,-,-,-,-,Remorse,-,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33%,Yes,Not Answered
sc-apo-141234-016511,September,18 to 24,Male,S.20,Immediate custody,Over 18 months and up to 3 years,1,4 to 9,-,-,-,None stated,-,-,-,-,-,Threatened/actual use of weapon/equivalent,-,-,-,-,-,-,-,-,-,-,Previous relevant convictions,-,-,Location,Timing,On going effect on victim,-,Presence of others,-,-,-,-,Attempt to conceal/dispose of evidence,-,Offender was under the influence of alcohol/drugs,-,-,-,-,-,-,-,-,Single blow,Remorse,-,-,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",33%,Yes,Not Answered
sc-apo-141234-016512,September,25 to 34,Male,S.47,Immediate custody,4 Years,1,4 to 9,-,Victim particularly vulnerable,Sustained or repeated assault on same person,None stated,-,-,-,-,Significant degree of premeditation,Threatened/actual use of weapon/equivalent,-,-,Targeting of vulnerable victim(s),-,-,-,-,-,-,-,Previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"On, or after, the day of trial",10%,Not Answered,Not Answered
sc-apo-141234-016513,September,18 to 24,Male,Affray,CO,-,No guideline,1 to 3,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,Not Asked,-,Not Asked,Not Asked
sc-apo-141234-016514,September,18 to 24,Female,S.20,SSO,-,1,None,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,None stated,-,-,On going effect on victim,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Mental disorder/learning disability where not linked to the,-,-,Not Answered,"Up to, or at, the PCMH",-,Not Answered,Not Answered
sc-apo-141234-016516,September,18 to 24,Male,Affray,Immediate custody,Over 3 months and up to 6 months,No guideline,1 to 3,Injury/fear of injury which is serious in context of the offence,-,-,None stated,-,-,-,-,-,Threatened/actual use of weapon/equivalent,-,-,-,-,-,-,-,Lack of premeditation,-,-,Previous relevant convictions,-,-,Location,Timing,-,-,Presence of others,-,-,-,-,-,-,Offender was under the influence of alcohol/drugs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"Up to, or at, the PCMH",33%,Yes,Not Asked
sc-apo-141234-016517,September,18 to 24,Male,S.47,CO,-,3,None,-,-,-,None stated,-,-,-,-,-,Threatened/actual use of weapon/equivalent,-,-,-,-,-,-,-,-,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,Single blow,-,-,-,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",25%,No,Not Answered
sc-apo-141234-016518,September,18 to 24,Male,Common assault,CO,-,Not answered,None,-,-,-,Injury/ fear of injury which is less serious in context of t,-,-,-,-,-,Threatened/actual use of weapon/equivalent,-,-,-,-,-,Subordinate role in group or gang,-,-,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Not Answered,Not Answered,-,Not Answered,Not Answered
sc-apo-141234-016519,September,18 to 24,Male,S.20,Immediate custody,Over 18 months and up to 3 years,Not answered,None,-,-,-,None stated,-,-,-,-,-,Threatened/actual use of weapon/equivalent,-,-,-,-,-,-,Greater degree of provocation,-,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Not Answered,Not Answered,-,Not Answered,Not Answered
sc-apo-141234-016520,September,25 to 34,Male,S.20,SSO,-,2,1 to 3,-,-,-,None stated,-,-,-,-,-,Threatened/actual use of weapon/equivalent,-,-,-,Leading role in group or gang,-,-,-,-,-,-,Previous relevant convictions,-,-,Location,Timing,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",33%,Yes,Not Answered
sc-apo-141234-016521,September,25 to 34,Male,Affray,Immediate custody,Over 12 months and up to 18 months,Not answered,None,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,After the PCMH but before the day of trial,10%,Not Answered,Not Asked
sc-apo-141234-016522,September,25 to 34,Male,Affray,Immediate custody,Over 5 years and up to 10 years,1,4 to 9,-,Victim particularly vulnerable,Sustained or repeated assault on same person,None stated,-,-,-,-,-,Threatened/actual use of weapon/equivalent,-,-,-,-,-,-,-,-,-,-,Previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,-,-,Offender was under the influence of alcohol/drugs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"Up to, or at, the PCMH",33%,Yes,Not Asked
sc-apo-141234-016523,September,25 to 34,Male,Other assault and public order,SSO,-,No guideline,None,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,Greater degree of provocation,-,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,Failure to respond to warnings/concerns,-,-,-,-,-,-,-,-,-,-,Remorse,Good character/exemplary conduct,-,-,Isolated incident,-,-,Mental disorder/learning disability where not linked to the,-,-,Yes,"Up to, or at, the PCMH",33%,Yes,Not Answered
sc-apo-141234-016524,September,18 to 24,Male,Other assault and public order,Immediate custody,12 months,No guideline,None,Injury/fear of injury which is serious in context of the offence,-,-,None stated,-,-,-,-,-,Threatened/actual use of weapon/equivalent,-,-,-,-,-,-,-,-,-,-,-,-,None stated,Location,-,On going effect on victim,-,Presence of others,-,-,-,-,-,-,Offender was under the influence of alcohol/drugs,-,-,-,-,-,-,-,-,-,Remorse,-,-,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",33%,Yes,Not Answered
sc-apo-141234-016525,September,18 to 24,Male,S.20,Immediate custody,Over 12 months and up to 18 months,2,None,Injury/fear of injury which is serious in context of the offence,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,Lack of premeditation,-,-,-,-,None stated,Location,Timing,-,-,Presence of others,-,-,-,-,-,-,Offender was under the influence of alcohol/drugs,-,-,-,-,-,-,-,No previous relevant convictions,Single blow,Remorse,-,-,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",33%,Yes,Not Answered
